Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-01-10,1900-01-01 08:47:00,Wednesday,QUEEN'S PARK STATION,MUPAA,4.0,7.0,S,YU,6051.0
2024-01-10,1900-01-01 08:53:00,Wednesday,ST CLAIR STATION,MUIR,7.0,10.0,S,YU,5891.0
2024-01-10,1900-01-01 10:27:00,Wednesday,FINCH STATION,SUDP,13.0,18.0,S,YU,5756.0
2024-01-10,1900-01-01 10:57:00,Wednesday,RUNNYMEDE STATION,SUDP,7.0,11.0,E,BD,5283.0
2024-01-10,1900-01-01 11:20:00,Wednesday,MUSEUM STATION,PUSRA,5.0,10.0,N,YU,5496.0
2024-01-10,1900-01-01 12:06:00,Wednesday,SHEPPARD WEST STATION,MUPAA,5.0,10.0,N,YU,5466.0
2024-01-10,1900-01-01 12:46:00,Wednesday,KENNEDY BD STATION,MUDD,3.0,7.0,W,BD,5160.0
2024-01-10,1900-01-01 13:20:00,Wednesday,KIPLING STATION,MUTO,4.0,8.0,E,BD,5076.0
2024-01-10,1900-01-01 13:50:00,Wednesday,BLOOR STATION,SUUT,5.0,10.0,S,YU,5466.0
2024-01-10,1900-01-01 14:29:00,Wednesday,VAUGHAN MC STATION,TUNOA,5.0,10.0,S,YU,5000.0
2024-01-10,1900-01-01 17:01:00,Wednesday,FINCH STATION,MUATC,3.0,6.0,S,YU,5411.0
2024-01-10,1900-01-01 17:06:00,Wednesday,LAWRENCE STATION,SUDP,11.0,14.0,N,YU,5846.0
2024-01-10,1900-01-01 21:48:00,Wednesday,COXWELL STATION,SUDP,20.0,25.0,W,BD,5077.0
2024-01-10,1900-01-01 16:22:00,Wednesday,DON MILLS STATION,PUOPO,8.0,15.0,W,SHP,6191.0
2024-01-11,1900-01-01 05:46:00,Thursday,DAVISVILLE STATION,PUTWZ,4.0,0.0,S,YU,5756.0
2024-01-11,1900-01-01 05:51:00,Thursday,EGLINTON STATION,SUO,8.0,13.0,N,YU,5831.0
2024-01-11,1900-01-01 06:14:00,Thursday,KEELE STATION,MUTO,5.0,10.0,E,YU,5288.0
2024-01-11,1900-01-01 06:37:00,Thursday,SPADINA YUS STATION,PUOPO,8.0,11.0,S,YU,5421.0
2024-01-11,1900-01-01 06:46:00,Thursday,ST GEORGE YUS STATION,PUOPO,5.0,8.0,S,YU,5421.0
2024-01-11,1900-01-01 07:25:00,Thursday,FINCH STATION,EUME,3.0,6.0,S,YU,5786.0
2024-01-11,1900-01-01 07:32:00,Thursday,LAWRENCE STATION,PUOPO,7.0,10.0,N,YU,5896.0
2024-01-11,1900-01-01 07:55:00,Thursday,YONGE BD STATION,EUNT,4.0,6.0,E,BD,5292.0
2024-01-11,1900-01-01 08:24:00,Thursday,KENNEDY BD STATION,SUDP,3.0,5.0,W,YU,5245.0
2024-01-11,1900-01-01 09:34:00,Thursday,WILSON STATION,MUSAN,3.0,6.0,N,YU,5601.0
2024-01-11,1900-01-01 09:46:00,Thursday,KIPLING STATION,MUSAN,3.0,7.0,E,BD,5258.0
2024-01-11,1900-01-01 09:46:00,Thursday,WILSON STATION,PUOPO,3.0,6.0,N,YU,6031.0
2024-01-11,1900-01-01 15:43:00,Thursday,WILSON STATION,PUOPO,12.0,15.0,S,YU,5726.0
2024-01-11,1900-01-01 15:57:00,Thursday,YORKDALE STATION,PUOPO,23.0,26.0,S,YU,5726.0
2024-01-11,1900-01-01 17:20:00,Thursday,YONGE BD STATION,MUDD,4.0,8.0,W,BD,5262.0
2024-01-11,1900-01-01 23:54:00,Thursday,ST CLAIR STATION,SUEAS,14.0,19.0,N,YU,5416.0
2024-01-11,1900-01-01 19:24:00,Thursday,BAYVIEW STATION,SUDP,5.0,12.0,W,SHP,6161.0
2024-01-12,1900-01-01 06:26:00,Friday,ST GEORGE BD STATION,SUDP,3.0,10.0,E,BD,5166.0
2024-01-12,1900-01-01 06:59:00,Friday,YORK MILLS STATION,MUO,8.0,11.0,S,YU,5806.0
2024-01-12,1900-01-01 07:37:00,Friday,KIPLING STATION,EUPI,3.0,5.0,E,YU,5285.0
2024-01-12,1900-01-01 07:40:00,Friday,DUPONT STATION,MUI,5.0,8.0,S,YU,5561.0
2024-01-12,1900-01-01 07:57:00,Friday,FINCH STATION,MUSAN,3.0,6.0,N,YU,6036.0
2024-01-12,1900-01-01 08:52:00,Friday,YORKDALE STATION,PUOPO,7.0,10.0,N,YU,6071.0
2024-01-12,1900-01-01 09:06:00,Friday,DOWNSVIEW PARK STATION,PUOPO,6.0,9.0,N,YU,6071.0
2024-01-12,1900-01-01 10:24:00,Friday,LAWRENCE STATION,MUSAN,6.0,11.0,N,YU,5711.0
2024-01-12,1900-01-01 11:47:00,Friday,COLLEGE STATION,SUO,3.0,8.0,N,YU,5411.0
2024-01-12,1900-01-01 12:12:00,Friday,SPADINA BD STATION,SUAP,8.0,13.0,W,BD,5193.0
2024-01-12,1900-01-01 13:02:00,Friday,WILSON STATION,SUG,7.0,12.0,S,YU,5701.0
2024-01-12,1900-01-01 14:24:00,Friday,YORK UNIVERSITY STATIO,EUDO,4.0,9.0,N,YU,5816.0
2024-01-12,1900-01-01 15:28:00,Friday,SHERBOURNE STATION,MUSC,3.0,6.0,E,BD,5197.0
2024-01-12,1900-01-01 15:58:00,Friday,BLOOR STATION,MUDD,6.0,11.0,N,YU,5876.0
2024-01-12,1900-01-01 16:28:00,Friday,WILSON STATION,MUNOA,5.0,10.0,S,YU,5000.0
2024-01-12,1900-01-01 16:44:00,Friday,WILSON STATION,TUNOA,3.0,6.0,S,YU,5196.0
2024-01-12,1900-01-01 17:19:00,Friday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,N,YU,5501.0
2024-01-12,1900-01-01 19:56:00,Friday,HIGHWAY 407 STATION,EUCD,13.0,17.0,S,YU,5946.0
2024-01-12,1900-01-01 20:08:00,Friday,BROADVIEW STATION,MUSAN,7.0,12.0,E,BD,5130.0
2024-01-12,1900-01-01 20:50:00,Friday,RUNNYMEDE STATION,SUUT,8.0,13.0,W,BD,5071.0
2024-01-12,1900-01-01 21:16:00,Friday,PAPE STATION,SUO,12.0,17.0,E,BD,5149.0
2024-01-12,1900-01-01 21:20:00,Friday,RUNNYMEDE STATION,SUDP,13.0,18.0,E,BD,5312.0
2024-01-12,1900-01-01 21:30:00,Friday,FINCH STATION,MUD,5.0,10.0,S,YU,5565.0
2024-01-12,1900-01-01 23:02:00,Friday,UNION STATION,MUPAA,4.0,9.0,N,YU,5451.0
2024-01-12,1900-01-01 23:04:00,Friday,DUNDAS WEST STATION,SUDP,11.0,16.0,W,BD,5053.0
2024-01-12,1900-01-01 00:02:00,Friday,CHRISTIE STATION,MUPAA,3.0,8.0,E,BD,5265.0
2024-01-12,1900-01-01 00:16:00,Friday,WILSON STATION,MUSAN,5.0,10.0,S,YU,5486.0
2024-01-13,1900-01-01 02:19:00,Saturday,KIPLING STATION,SUDP,10.0,15.0,W,BD,5369.0
2024-01-13,1900-01-01 05:48:00,Saturday,FINCH STATION,SUO,6.0,12.0,S,YU,5986.0
2024-01-13,1900-01-01 05:53:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5149.0
2024-01-13,1900-01-01 05:59:00,Saturday,ISLINGTON STATION,MUO,3.0,8.0,E,BD,5074.0
2024-01-13,1900-01-01 05:59:00,Saturday,ST CLAIR WEST STATION,EUYRD,6.0,0.0,S,YU,5956.0
2024-01-13,1900-01-01 08:32:00,Saturday,DUPONT STATION,PUOPO,3.0,9.0,S,YU,6106.0
2024-01-13,1900-01-01 10:05:00,Saturday,COXWELL STATION,TUS,5.0,10.0,E,BD,5231.0
2024-01-13,1900-01-01 10:23:00,Saturday,ST GEORGE YUS STATION,MUPAA,6.0,12.0,S,YU,5836.0
2024-01-13,1900-01-01 10:42:00,Saturday,SHERBOURNE STATION,MUTO,3.0,8.0,W,BD,5235.0
2024-01-13,1900-01-01 11:12:00,Saturday,BATHURST STATION,MUI,18.0,23.0,W,BD,5077.0
2024-01-13,1900-01-01 11:19:00,Saturday,LAWRENCE STATION,SUO,17.0,21.0,S,YU,5741.0
2024-01-13,1900-01-01 11:31:00,Saturday,ST CLAIR WEST STATION,SUO,7.0,13.0,N,YU,5941.0
2024-01-13,1900-01-01 12:12:00,Saturday,FINCH STATION,MUSAN,4.0,8.0,S,YU,6006.0
2024-01-13,1900-01-01 12:49:00,Saturday,CASTLE FRANK STATION,SUUT,4.0,8.0,W,BD,5371.0
2024-01-13,1900-01-01 13:40:00,Saturday,LAWRENCE WEST STATION,SUDP,8.0,15.0,S,YU,5591.0
2024-01-13,1900-01-01 14:08:00,Saturday,ST GEORGE YUS STATION,SUDP,7.0,14.0,S,YU,5591.0
2024-01-13,1900-01-01 14:21:00,Saturday,YORKDALE STATION,PUOPO,20.0,27.0,S,YU,5956.0
2024-01-13,1900-01-01 16:01:00,Saturday,ST CLAIR STATION,SUUT,16.0,20.0,N,YU,5931.0
2024-01-13,1900-01-01 16:17:00,Saturday,ST CLAIR STATION,TUOS,10.0,14.0,S,YU,5931.0
2024-01-13,1900-01-01 16:38:00,Saturday,ST GEORGE BD STATION,MUPAA,3.0,8.0,W,BD,5094.0
2024-01-13,1900-01-01 18:41:00,Saturday,ROYAL YORK STATION,SUO,25.0,29.0,W,YU,5371.0
2024-01-13,1900-01-01 18:59:00,Saturday,HIGH PARK STATION,MUO,4.0,8.0,W,BD,5172.0
2024-01-13,1900-01-01 19:21:00,Saturday,WOODBINE STATION,MUDD,4.0,9.0,W,BD,5221.0
2024-01-13,1900-01-01 22:46:00,Saturday,HIGHWAY 407 STATION,MUATC,7.0,14.0,S,YU,5397.0
2024-01-14,1900-01-01 08:41:00,Sunday,SUMMERHILL STATION,MUPLB,7.0,12.0,S,YU,5741.0
2024-01-14,1900-01-01 08:45:00,Sunday,BROADVIEW STATION,SUDP,4.0,8.0,E,BD,5108.0
2024-01-14,1900-01-01 09:06:00,Sunday,WILSON STATION,PUOPO,3.0,10.0,S,YU,5551.0
2024-01-14,1900-01-01 09:13:00,Sunday,YORKDALE STATION,PUOPO,4.0,11.0,S,YU,5551.0
2024-01-14,1900-01-01 09:26:00,Sunday,KENNEDY BD STATION,MUWR,4.0,8.0,W,BD,5018.0
2024-01-14,1900-01-01 11:22:00,Sunday,DAVISVILLE STATION,MUPLB,66.0,70.0,S,YU,6031.0
2024-01-14,1900-01-01 12:41:00,Sunday,SHERBOURNE STATION,MUPAA,6.0,10.0,E,BD,5042.0
2024-01-14,1900-01-01 13:58:00,Sunday,ST CLAIR STATION,MUATC,3.0,8.0,S,YU,5471.0
2024-01-14,1900-01-01 14:25:00,Sunday,PAPE STATION,PUTR,4.0,8.0,E,BD,5091.0
2024-01-14,1900-01-01 16:37:00,Sunday,SHEPPARD WEST STATION,MUPAA,4.0,11.0,N,YU,6096.0
2024-01-14,1900-01-01 16:38:00,Sunday,KEELE STATION,SUDP,8.0,12.0,E,BD,5140.0
2024-01-14,1900-01-01 18:12:00,Sunday,KEELE STATION,PUSTS,4.0,9.0,E,BD,5071.0
2024-01-14,1900-01-01 20:56:00,Sunday,BLOOR STATION,SUO,5.0,10.0,N,YU,5531.0
2024-01-14,1900-01-01 21:10:00,Sunday,PAPE STATION,SUO,7.0,12.0,E,BD,5156.0
2024-01-14,1900-01-01 21:49:00,Sunday,DUNDAS STATION,SUO,15.0,20.0,N,YU,5401.0
2024-01-14,1900-01-01 22:32:00,Sunday,DAVISVILLE STATION,MUATC,6.0,12.0,S,YU,5616.0
2024-01-14,1900-01-01 22:55:00,Sunday,MAIN STREET STATION,SUAP,7.0,13.0,E,BD,5191.0
2024-01-14,1900-01-01 23:33:00,Sunday,ST GEORGE BD STATION,SUDP,5.0,11.0,E,BD,5344.0
2024-01-14,1900-01-01 07:53:00,Sunday,SHEPPARD-YONGE STATION,PUTWZ,61.0,0.0,E,SHP,6166.0
2024-01-14,1900-01-01 14:46:00,Sunday,BAYVIEW STATION,EUBK,7.0,14.0,W,SHP,6191.0
2024-01-15,1900-01-01 05:48:00,Monday,BAY STATION,PUSTS,5.0,8.0,W,BD,5338.0
2024-01-15,1900-01-01 05:56:00,Monday,SHEPPARD WEST STATION,SUDP,5.0,15.0,N,YU,5581.0
2024-01-15,1900-01-01 06:04:00,Monday,WILSON STATION,MUCL,3.0,6.0,S,YU,5461.0
2024-01-15,1900-01-01 08:09:00,Monday,ST CLAIR STATION,SUG,3.0,6.0,S,YU,5571.0
2024-01-15,1900-01-01 08:12:00,Monday,DUPONT STATION,MUATC,4.0,7.0,S,YU,5421.0
2024-01-15,1900-01-01 08:52:00,Monday,LAWRENCE STATION,MUPAA,3.0,6.0,N,YU,5421.0
2024-01-15,1900-01-01 08:58:00,Monday,CASTLE FRANK STATION,MUD,4.0,6.0,E,BD,5034.0
2024-01-15,1900-01-01 09:51:00,Monday,BLOOR STATION,SUO,6.0,9.0,S,YU,5496.0
2024-01-15,1900-01-01 09:53:00,Monday,DUNDAS STATION,SUO,3.0,6.0,S,YU,6051.0
2024-01-15,1900-01-01 10:15:00,Monday,VAUGHAN MC STATION,MUATC,4.0,9.0,S,YU,5661.0
2024-01-15,1900-01-01 10:16:00,Monday,BLOOR STATION,SUDP,3.0,8.0,S,YU,5381.0
2024-01-15,1900-01-01 11:02:00,Monday,BROADVIEW STATION,MUDD,5.0,9.0,E,BD,5040.0
2024-01-15,1900-01-01 13:00:00,Monday,FINCH STATION,PUOPO,3.0,6.0,S,YU,5941.0
2024-01-15,1900-01-01 13:19:00,Monday,WILSON STATION,TUO,3.0,8.0,N,YU,5916.0
2024-01-15,1900-01-01 13:41:00,Monday,ST GEORGE BD STATION,PUSI,3.0,7.0,E,BD,5308.0
2024-01-15,1900-01-01 14:13:00,Monday,JANE STATION,MUIR,6.0,10.0,W,BD,5251.0
2024-01-15,1900-01-01 15:54:00,Monday,COLLEGE STATION,MUSAN,6.0,9.0,S,YU,5796.0
2024-01-15,1900-01-01 16:12:00,Monday,WILSON STATION,PUOPO,3.0,6.0,S,YU,6076.0
2024-01-15,1900-01-01 16:17:00,Monday,YORKDALE STATION,PUOPO,4.0,7.0,S,YU,6076.0
2024-01-15,1900-01-01 19:48:00,Monday,YONGE BD STATION,SUUT,10.0,15.0,W,BD,5135.0
2024-01-15,1900-01-01 20:11:00,Monday,EGLINTON WEST STATION,SUDP,3.0,7.0,N,YU,5406.0
2024-01-15,1900-01-01 21:01:00,Monday,ISLINGTON STATION,SUDP,3.0,8.0,E,BD,5231.0
2024-01-15,1900-01-01 01:06:00,Monday,QUEEN'S PARK STATION,MUIR,5.0,12.0,S,YU,5696.0
2024-01-16,1900-01-01 06:13:00,Tuesday,EGLINTON STATION,EUYRD,4.0,8.0,N,YU,5586.0
2024-01-16,1900-01-01 06:47:00,Tuesday,ST GEORGE BD STATION,PUSI,3.0,5.0,E,BD,5292.0
2024-01-16,1900-01-01 06:49:00,Tuesday,KIPLING STATION,EUAC,3.0,5.0,E,BD,5169.0
2024-01-16,1900-01-01 07:00:00,Tuesday,CHESTER STATION,EUAL,3.0,5.0,E,BD,5262.0
2024-01-16,1900-01-01 07:04:00,Tuesday,OSGOODE STATION,PUOPO,3.0,6.0,N,YU,6101.0
2024-01-16,1900-01-01 07:11:00,Tuesday,SHEPPARD STATION,MUDD,4.0,7.0,N,YU,5651.0
2024-01-16,1900-01-01 10:12:00,Tuesday,ST CLAIR WEST STATION,PUOPO,3.0,7.0,S,YU,5676.0
2024-01-16,1900-01-01 10:14:00,Tuesday,KENNEDY BD STATION,EUCA,4.0,8.0,E,BD,5085.0
2024-01-16,1900-01-01 12:33:00,Tuesday,QUEEN STATION,EUVA,5.0,10.0,N,YU,5751.0
2024-01-16,1900-01-01 12:41:00,Tuesday,CASTLE FRANK STATION,MUDD,5.0,9.0,E,BD,5028.0
2024-01-16,1900-01-01 14:14:00,Tuesday,SHEPPARD STATION,MUSAN,5.0,10.0,N,YU,5646.0
2024-01-16,1900-01-01 14:46:00,Tuesday,QUEEN'S PARK STATION,MUO,3.0,8.0,N,YU,5471.0
2024-01-16,1900-01-01 15:35:00,Tuesday,BLOOR STATION,SUDP,4.0,9.0,N,YU,5766.0
2024-01-16,1900-01-01 16:01:00,Tuesday,SHEPPARD STATION,SUUT,10.0,15.0,S,YU,5921.0
2024-01-16,1900-01-01 16:28:00,Tuesday,KIPLING STATION,MUSAN,3.0,6.0,W,BD,5312.0
2024-01-16,1900-01-01 16:29:00,Tuesday,MUSEUM STATION,MUATC,8.0,11.0,N,YU,5576.0
2024-01-16,1900-01-01 18:21:00,Tuesday,ST CLAIR STATION,SUO,15.0,18.0,N,YU,5516.0
2024-01-16,1900-01-01 18:55:00,Tuesday,KIPLING STATION,SUPOL,5.0,8.0,E,BD,5325.0
2024-01-16,1900-01-01 19:28:00,Tuesday,KENNEDY BD STATION,MUSAN,5.0,10.0,W,BD,5315.0
2024-01-16,1900-01-01 19:49:00,Tuesday,SPADINA YUS STATION,SUO,3.0,6.0,N,YU,5921.0
2024-01-16,1900-01-01 21:36:00,Tuesday,YONGE BD STATION,SUO,6.0,12.0,W,BD,5174.0
2024-01-16,1900-01-01 23:20:00,Tuesday,DAVISVILLE TO EGLINTON,PUTO,13.0,20.0,,YU,0.0
2024-01-16,1900-01-01 23:34:00,Tuesday,ROSEDALE STATION,PUTO,5.0,10.0,N,YU,0.0
2024-01-16,1900-01-01 23:50:00,Tuesday,DAVISVILLE STATION,PUTO,7.0,13.0,N,YU,0.0
2024-01-16,1900-01-01 05:33:00,Tuesday,DON MILLS STATION,TUO,7.0,0.0,W,SHP,6166.0
2024-01-16,1900-01-01 05:58:00,Tuesday,BESSARION STATION,TUO,7.0,0.0,E,SHP,5156.0
2024-01-16,1900-01-01 13:46:00,Tuesday,DON MILLS STATION,PUOPO,9.0,16.0,W,SHP,6161.0
2024-01-16,1900-01-01 14:01:00,Tuesday,DON MILLS STATION,PUOPO,10.0,17.0,W,SHP,6146.0
2024-01-16,1900-01-01 20:47:00,Tuesday,SHEPPARD-YONGE STATION,SUDP,19.0,26.0,W,SHP,6166.0
2024-01-17,1900-01-01 05:40:00,Wednesday,KENNEDY BD STATION,PUTWZ,16.0,21.0,W,BD,5039.0
2024-01-17,1900-01-01 05:43:00,Wednesday,COLLEGE STATION,SUDP,4.0,0.0,N,YU,5491.0
2024-01-17,1900-01-01 06:25:00,Wednesday,KENNEDY BD STATION,EUNT,3.0,5.0,W,BD,5108.0
2024-01-17,1900-01-01 06:33:00,Wednesday,SHEPPARD WEST STATION,EUME,6.0,12.0,,YU,6081.0
2024-01-17,1900-01-01 06:42:00,Wednesday,FINCH STATION,EUATC,4.0,7.0,S,YU,5661.0
2024-01-17,1900-01-01 07:01:00,Wednesday,GREENWOOD YARD,PUSIS,3.0,6.0,E,BD,5163.0
2024-01-17,1900-01-01 07:10:00,Wednesday,ST GEORGE YUS STATION,MUATC,10.0,13.0,S,YU,5676.0
2024-01-17,1900-01-01 07:50:00,Wednesday,ST GEORGE BD STATION,SUDP,3.0,5.0,E,BD,5094.0
2024-01-17,1900-01-01 07:53:00,Wednesday,NORTH YORK CTR STATION,SUDP,6.0,9.0,S,YU,6111.0
2024-01-17,1900-01-01 08:11:00,Wednesday,EGLINTON WEST STATION,PUOPO,3.0,6.0,N,YU,5716.0
2024-01-17,1900-01-01 08:16:00,Wednesday,BROADVIEW STATION,MUDD,7.0,9.0,W,BD,5091.0
2024-01-17,1900-01-01 08:22:00,Wednesday,YORK MILLS STATION,PUOPO,4.0,7.0,N,YU,5841.0
2024-01-17,1900-01-01 08:24:00,Wednesday,BROADVIEW STATION,TUMVS,6.0,8.0,W,BD,5053.0
2024-01-17,1900-01-01 08:53:00,Wednesday,MAIN STREET STATION,EUVA,3.0,5.0,W,BD,5353.0
2024-01-17,1900-01-01 09:25:00,Wednesday,FINCH WEST STATION,PUOPO,4.0,7.0,N,YU,5701.0
2024-01-17,1900-01-01 09:43:00,Wednesday,KEELE STATION,SUDP,4.0,6.0,W,BD,5091.0
2024-01-17,1900-01-01 11:52:00,Wednesday,MAIN STREET STATION,SUUT,4.0,8.0,W,BD,5347.0
2024-01-17,1900-01-01 12:55:00,Wednesday,SPADINA BD STATION,SUDP,4.0,8.0,W,YU,5232.0
2024-01-17,1900-01-01 15:21:00,Wednesday,KIPLING STATION,SUO,4.0,8.0,,BD,5034.0
2024-01-17,1900-01-01 15:25:00,Wednesday,ISLINGTON STATION,EUVA,4.0,8.0,E,BD,5199.0
2024-01-17,1900-01-01 16:52:00,Wednesday,LAWRENCE STATION,SUDP,7.0,10.0,N,YU,5871.0
2024-01-17,1900-01-01 17:05:00,Wednesday,BATHURST STATION,SUDP,4.0,7.0,E,BD,5208.0
2024-01-17,1900-01-01 17:33:00,Wednesday,KING STATION,MUPAA,6.0,9.0,N,YU,5931.0
2024-01-17,1900-01-01 18:01:00,Wednesday,DAVISVILLE STATION,SUDP,3.0,6.0,N,YU,5696.0
2024-01-17,1900-01-01 18:51:00,Wednesday,EGLINTON WEST STATION,MUSAN,3.0,6.0,N,YU,5831.0
2024-01-17,1900-01-01 18:57:00,Wednesday,DAVISVILLE STATION,MUATC,3.0,6.0,N,YU,5801.0
2024-01-17,1900-01-01 19:25:00,Wednesday,GREENWOOD STATION,SUAP,13.0,18.0,E,BD,5146.0
2024-01-17,1900-01-01 20:45:00,Wednesday,SHEPPARD STATION,SUDP,3.0,8.0,N,YU,5561.0
2024-01-17,1900-01-01 20:50:00,Wednesday,DOWNSVIEW PARK STATION,SUDP,6.0,11.0,S,YU,5421.0
2024-01-17,1900-01-01 21:05:00,Wednesday,WILSON STATION,PUTIS,5.0,10.0,S,YU,6026.0
2024-01-17,1900-01-01 21:51:00,Wednesday,FINCH STATION,MUIR,5.0,10.0,S,YU,5856.0
2024-01-18,1900-01-01 06:52:00,Thursday,WILSON STATION,EUPI,4.0,8.0,N,YU,6061.0
2024-01-18,1900-01-01 07:50:00,Thursday,PIONEER VILLAGE STATIO,SUEAS,9.0,12.0,S,YU,5961.0
2024-01-18,1900-01-01 07:51:00,Thursday,COLLEGE STATION,SUDP,10.0,13.0,N,YU,5591.0
2024-01-18,1900-01-01 08:22:00,Thursday,ST CLAIR STATION,MUIR,3.0,6.0,N,YU,5556.0
2024-01-18,1900-01-01 08:45:00,Thursday,YORK UNIVERSITY STATIO,SUDP,6.0,9.0,N,YU,5766.0
2024-01-18,1900-01-01 09:13:00,Thursday,KIPLING STATION,SUDP,3.0,6.0,E,BD,5186.0
2024-01-18,1900-01-01 11:58:00,Thursday,ST GEORGE BD STATION,EUNT,5.0,9.0,E,BD,5366.0
2024-01-18,1900-01-01 13:00:00,Thursday,CASTLE FRANK STATION,SUUT,22.0,26.0,W,YU,5292.0
2024-01-18,1900-01-01 13:25:00,Thursday,SUMMERHILL STATION,TUCC,3.0,8.0,N,YU,5711.0
2024-01-18,1900-01-01 13:27:00,Thursday,VICTORIA PARK STATION,SUUT,3.0,7.0,E,BD,5266.0
2024-01-18,1900-01-01 14:36:00,Thursday,EGLINTON STATION,PUOPO,5.0,10.0,S,YU,5956.0
2024-01-18,1900-01-01 14:43:00,Thursday,DAVISVILLE STATION,PUOPO,6.0,11.0,S,YU,5956.0
2024-01-18,1900-01-01 15:50:00,Thursday,YONGE BD STATION,SUDP,8.0,12.0,E,BD,5340.0
2024-01-18,1900-01-01 16:07:00,Thursday,YORK UNIVERSITY STATIO,PUOPO,4.0,9.0,N,YU,5471.0
2024-01-18,1900-01-01 16:18:00,Thursday,WILSON STATION,MUO,12.0,15.0,S,YU,5516.0
2024-01-18,1900-01-01 16:44:00,Thursday,WOODBINE STATION,MUI,10.0,13.0,E,BD,5106.0
2024-01-18,1900-01-01 16:44:00,Thursday,NORTH YORK CTR STATION,MUPAA,4.0,7.0,N,YU,6021.0
2024-01-18,1900-01-01 16:52:00,Thursday,DAVISVILLE STATION,TUNIP,3.0,6.0,S,YU,6111.0
2024-01-18,1900-01-01 17:12:00,Thursday,SUMMERHILL STATION,MUIR,4.0,7.0,N,YU,5491.0
2024-01-18,1900-01-01 18:17:00,Thursday,CASTLE FRANK STATION,MUPAA,6.0,9.0,E,BD,5337.0
2024-01-18,1900-01-01 18:35:00,Thursday,ST CLAIR STATION,MUIR,8.0,11.0,N,YU,5416.0
2024-01-18,1900-01-01 20:51:00,Thursday,BLOOR STATION,MUPAA,3.0,8.0,S,YU,5631.0
2024-01-18,1900-01-01 22:24:00,Thursday,BROADVIEW STATION,MUSAN,5.0,10.0,E,BD,5040.0
2024-01-18,1900-01-01 23:09:00,Thursday,COXWELL STATION,MUTO,8.0,13.0,W,BD,5146.0
2024-01-18,1900-01-01 23:46:00,Thursday,KENNEDY BD STATION,MUSAN,3.0,8.0,W,BD,5292.0
2024-01-18,1900-01-01 23:58:00,Thursday,ST CLAIR STATION,MUPAA,3.0,9.0,N,YU,5981.0
2024-01-18,1900-01-01 06:47:00,Thursday,SHEPPARD-YONGE STATION,EUBK,6.0,13.0,W,SHP,6161.0
2024-01-19,1900-01-01 06:44:00,Friday,SPADINA YUS STATION,PUTWZ,5.0,0.0,N,YU,6051.0
2024-01-19,1900-01-01 07:17:00,Friday,LAWRENCE STATION,PUOPO,3.0,7.0,N,YU,5896.0
2024-01-19,1900-01-01 07:19:00,Friday,ISLINGTON STATION,EUNT,3.0,5.0,E,BD,5098.0
2024-01-19,1900-01-01 07:39:00,Friday,DUNDAS WEST STATION,SUAE,2.0,4.0,E,BD,5175.0
2024-01-19,1900-01-01 07:48:00,Friday,KIPLING STATION,MUTO,7.0,9.0,E,BD,5050.0
2024-01-19,1900-01-01 07:59:00,Friday,YORK MILLS STATION,PUOPO,5.0,8.0,N,YU,5841.0
2024-01-19,1900-01-01 09:53:00,Friday,SPADINA YUS STATION,SUDP,16.0,19.0,S,YU,6616.0
2024-01-19,1900-01-01 09:58:00,Friday,SPADINA YUS STATION,SUDP,3.0,6.0,N,YU,5661.0
2024-01-19,1900-01-01 10:16:00,Friday,LAWRENCE STATION,PUOPO,5.0,8.0,N,YU,5896.0
2024-01-19,1900-01-01 10:17:00,Friday,ROYAL YORK STATION,SUDP,3.0,7.0,W,BD,5305.0
2024-01-19,1900-01-01 10:26:00,Friday,KEELE STATION,SUEAS,6.0,10.0,W,BD,5139.0
2024-01-19,1900-01-01 10:39:00,Friday,WILSON STATION,MUATC,4.0,7.0,N,YU,5391.0
2024-01-19,1900-01-01 11:40:00,Friday,LAWRENCE STATION,SUDP,5.0,10.0,S,YU,5411.0
2024-01-19,1900-01-01 11:53:00,Friday,MAIN STREET STATION,EUDO,4.0,8.0,W,BD,5303.0
2024-01-19,1900-01-01 12:40:00,Friday,ST CLAIR WEST STATION,MUSAN,7.0,12.0,S,YU,5996.0
2024-01-19,1900-01-01 14:44:00,Friday,LAWRENCE STATION,PUOPO,4.0,9.0,N,YU,5896.0
2024-01-19,1900-01-01 14:58:00,Friday,NORTH YORK CTR STATION,SUDP,3.0,6.0,N,YU,5786.0
2024-01-19,1900-01-01 15:22:00,Friday,LAWRENCE WEST STATION,SUDP,7.0,12.0,N,YU,5471.0
2024-01-19,1900-01-01 15:37:00,Friday,FINCH STATION,MUATC,3.0,6.0,S,YU,5391.0
2024-01-19,1900-01-01 15:39:00,Friday,ROYAL YORK STATION,MUD,5.0,8.0,E,BD,5211.0
2024-01-19,1900-01-01 15:48:00,Friday,EGLINTON STATION,PUOPO,4.0,7.0,S,YU,5906.0
2024-01-19,1900-01-01 16:21:00,Friday,COXWELL STATION,TUSUP,3.0,6.0,E,BD,5337.0
2024-01-19,1900-01-01 16:28:00,Friday,KENNEDY BD STATION,MUSAN,3.0,6.0,W,BD,5054.0
